order_id,customer_id,product_id,category,price,discount,quantity,payment_method,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,order_month,order_day_of_week,order_day,order_year
100226,15739,229018,Home,168.7,0.0,1,Credit Card,7,West,No,168.7,8.16,39.08,51,Female,5,0,19,2025
100227,13627,221627,Toys,49.93,0.0,1,Wallet,4,South,No,49.93,6.99,12.98,33,Female,7,1,29,2025
100228,11363,221031,Grocery,8.47,0.15,2,Debit Card,5,South,No,14.4,4.4,-3.25,37,Male,3,3,13,2025
100229,17965,239449,Fashion,33.57,0.0,1,Credit Card,4,Central,No,33.57,5.32,6.43,68,Male,1,1,23,2024
100230,11981,202701,Home,34.06,0.0,2,Debit Card,4,North,No,68.12,5.7,13.37,63,Female,9,0,25,2023
100231,15450,246943,Grocery,32.11,0.0,1,COD,6,South,No,32.11,4.49,-1.92,40,Female,7,0,15,2024
100232,11663,242890,Electronics,389.04,0.0,1,COD,4,North,No,389.04,7.63,39.05,52,Male,3,4,29,2024
100233,11529,249573,Toys,5.91,0.0,1,Debit Card,3,North,No,5.91,3.39,-1.03,52,Other,4,6,14,2024
100234,12038,216719,Home,118.03,0.1,2,COD,4,South,No,212.45,9.3,50.19,46,Female,9,2,18,2024
100235,17515,209718,Home,62.37,0.15,3,UPI,3,North,No,159.04,8.82,35.71,55,Male,6,3,26,2025
100236,15592,200056,Home,30.96,0.0,1,Credit Card,5,West,No,30.96,6.17,2.5,24,Female,12,0,9,2024
100237,13302,246741,Home,36.43,0.05,1,COD,4,North,No,34.61,4.45,5.24,58,Male,4,2,16,2025
100238,12237,215352,Sports,90.56,0.05,1,Debit Card,5,West,No,86.03,7.29,18.52,35,Male,10,1,10,2023
100239,17392,247820,Grocery,11.94,0.05,1,Credit Card,6,West,No,11.34,4.76,-3.85,24,Female,10,5,26,2024
100240,15504,203147,Home,215.45,0.0,1,Credit Card,7,East,No,215.45,7.77,52.56,40,Female,7,2,17,2024
100241,15496,203537,Toys,7.6,0.05,4,Credit Card,5,South,No,28.88,6.38,5.17,64,Male,9,4,20,2024
100242,11306,222812,Sports,253.37,0.15,1,Debit Card,3,Central,No,215.36,9.96,54.65,32,Male,9,2,3,2025
100243,14029,200721,Fashion,40.94,0.0,1,Debit Card,4,Central,No,40.94,4.6,9.73,35,Male,6,1,17,2025
100244,16776,245037,Beauty,8.6,0.0,1,Credit Card,4,West,No,8.6,2.96,0.91,31,Female,1,6,12,2025
100245,12675,216769,Sports,62.43,0.15,1,COD,4,West,No,53.07,8.22,7.7,63,Female,6,6,22,2025
100246,15068,240194,Electronics,884.8,0.05,3,Wallet,6,West,No,2521.68,12.53,290.07,30,Male,1,6,7,2024
100247,15864,246556,Home,95.63,0.0,1,Credit Card,4,West,No,95.63,9.07,17.71,51,Female,3,5,2,2024
100248,11282,246775,Grocery,28.35,0.1,1,Credit Card,4,Central,No,25.52,4.68,-2.64,32,Male,6,2,25,2025
100249,17526,243847,Beauty,7.27,0.0,1,Debit Card,3,North,No,7.27,2.17,1.1,48,Male,4,1,15,2025
100250,10709,214346,Fashion,125.6,0.1,1,Debit Card,4,West,No,113.04,7.9,31.66,65,Female,2,1,13,2024
100251,15575,239883,Fashion,32.69,0.0,4,PayPal,3,North,No,130.76,6.66,39.11,66,Male,11,1,12,2024
100252,15530,210911,Fashion,140.25,0.0,1,Wallet,5,East,Yes,140.25,7.55,41.54,56,Female,9,4,6,2024
100253,14744,200259,Home,274.72,0.05,1,PayPal,4,North,No,260.98,9.1,63.97,24,Female,9,0,25,2023
100254,14413,220872,Fashion,58.04,0.0,2,Credit Card,6,East,No,116.08,7.03,33.6,55,Female,2,6,9,2025
100255,13748,208791,Electronics,413.13,0.0,1,PayPal,4,South,No,413.13,8.79,40.79,20,Female,8,4,30,2024
100256,17392,207536,Home,41.29,0.0,1,COD,5,West,No,41.29,4.19,7.37,63,Female,9,2,11,2024
100257,17986,220432,Beauty,25.62,0.0,1,PayPal,4,Central,No,25.62,6.05,5.48,49,Male,12,4,1,2023
100258,15353,232750,Electronics,309.15,0.05,1,COD,7,East,No,293.69,9.11,26.13,50,Female,2,1,27,2024
100259,14779,241715,Electronics,182.17,0.0,1,Debit Card,4,South,No,182.17,8.24,13.62,40,Male,8,3,8,2024
100260,10663,244537,Electronics,278.95,0.15,1,Credit Card,6,East,No,237.11,6.78,21.67,39,Other,9,2,18,2024
100261,11998,219541,Fashion,135.15,0.0,1,COD,7,East,No,135.15,7.76,39.54,27,Male,2,2,28,2024
100262,17994,243718,Fashion,5.26,0.1,1,Debit Card,5,West,No,4.73,1.41,0.25,26,Male,1,0,15,2024
100263,13445,216860,Beauty,16.22,0.0,1,Credit Card,8,East,No,16.22,4.87,2.43,41,Female,1,4,5,2024
100264,13743,205283,Home,63.45,0.0,1,Credit Card,7,East,No,63.45,5.95,11.82,65,Male,11,6,26,2023
100265,15727,230743,Fashion,164.8,0.2,1,Credit Card,4,North,No,131.84,5.96,40.18,49,Male,10,1,10,2023
100266,11495,242559,Toys,73.7,0.0,1,Wallet,4,West,No,73.7,6.11,23.37,31,Male,11,3,16,2023
100267,13304,235127,Home,126.01,0.0,1,Debit Card,5,East,No,126.01,5.32,29.96,50,Female,2,1,4,2025
100268,13763,207405,Electronics,309.52,0.0,1,UPI,5,East,No,309.52,8.23,28.91,20,Female,8,3,15,2024
100269,15232,231181,Fashion,119.82,0.0,1,Debit Card,6,South,Yes,119.82,6.39,35.55,60,Female,12,0,4,2023
100270,11853,232205,Grocery,1.09,0.0,1,COD,5,East,No,1.09,1.22,-1.13,53,Male,4,1,29,2025
100271,15616,224408,Grocery,11.88,0.15,1,COD,5,South,No,10.1,4.56,-3.75,38,Male,3,2,12,2025
100272,16585,217645,Fashion,6.23,0.15,1,Credit Card,4,North,No,5.3,3.21,-1.36,50,Female,3,2,26,2025
100273,14659,247125,Electronics,1170.31,0.05,1,Debit Card,4,Central,No,1111.79,11.47,121.94,32,Male,12,2,18,2024
100274,11291,206323,Home,60.81,0.0,1,Debit Card,5,North,No,60.81,5.5,11.53,52,Male,12,5,21,2024
100275,13581,205937,Home,106.86,0.05,1,Wallet,5,South,No,101.52,7.05,21.38,55,Female,8,0,4,2025
100276,17974,243798,Home,81.17,0.2,1,Wallet,4,North,No,64.94,7.12,11.06,19,Female,3,6,9,2025
100277,13457,230431,Beauty,57.9,0.15,1,Credit Card,6,East,No,49.22,5.57,16.58,44,Male,2,1,25,2025
100278,17554,217882,Fashion,428.38,0.0,1,Debit Card,8,East,No,428.38,9.79,140.14,39,Male,2,2,14,2024
100279,17280,225324,Electronics,73.02,0.1,2,Credit Card,5,West,No,131.44,6.39,9.38,24,Female,6,4,28,2024
100280,11636,213003,Beauty,35.26,0.1,1,UPI,5,North,No,31.73,5.26,9.02,55,Male,8,1,5,2025
100281,13696,243346,Grocery,7.04,0.15,2,Credit Card,4,South,No,11.97,4.65,-3.69,61,Male,1,3,30,2025
100282,12999,225106,Electronics,98.67,0.0,2,Debit Card,4,North,No,197.34,9.02,14.66,48,Male,9,5,30,2023
100283,13152,212979,Sports,61.13,0.1,1,COD,5,North,No,55.02,6.64,9.87,41,Female,12,4,1,2023
100284,10698,234977,Home,838.28,0.0,1,Credit Card,5,North,No,838.28,10.7,224.02,62,Female,3,4,14,2025
100285,12160,244828,Fashion,26.76,0.0,1,Debit Card,5,South,No,26.76,3.74,5.63,60,Male,9,4,13,2024
100286,14097,207228,Toys,8.39,0.0,1,Credit Card,7,East,No,8.39,1.28,2.08,65,Female,11,5,18,2023
100287,14737,209300,Home,256.47,0.1,1,Debit Card,4,Central,No,230.82,6.93,57.7,49,Male,1,2,10,2024
100288,16363,208681,Beauty,52.6,0.0,2,Debit Card,6,South,No,105.2,6.11,41.23,24,Female,9,0,16,2024
100289,15685,240964,Home,64.48,0.0,1,COD,5,South,No,64.48,5.73,12.32,23,Male,4,5,5,2025
100290,10854,208267,Electronics,165.3,0.2,1,Credit Card,5,South,Yes,132.24,7.31,8.56,52,Male,8,6,17,2025
100291,15855,205372,Beauty,28.53,0.0,1,Credit Card,6,North,No,28.53,5.06,7.78,32,Male,8,3,1,2024
100292,17392,238918,Home,40.24,0.1,2,Credit Card,5,East,No,72.43,5.5,14.78,62,Male,1,6,7,2024
100293,16528,210920,Electronics,264.84,0.0,3,PayPal,5,East,No,794.52,8.39,86.95,26,Female,12,2,18,2024
100294,13474,248769,Beauty,6.73,0.1,1,Debit Card,6,East,No,6.06,4.24,-1.51,39,Female,11,5,23,2024
100295,15757,216856,Electronics,168.13,0.05,3,Wallet,6,South,No,479.17,9.79,47.71,23,Male,12,5,2,2023
100296,15249,227785,Fashion,22.36,0.0,2,Debit Card,4,North,No,44.72,5.92,9.73,29,Female,8,6,25,2024
100297,15172,247915,Toys,25.35,0.0,1,Wallet,4,West,Yes,25.35,4.56,5.58,67,Female,8,0,25,2025
100298,11707,217221,Electronics,157.79,0.0,1,UPI,3,North,No,157.79,6.55,12.38,59,Female,5,2,29,2024
100299,12777,225178,Sports,234.95,0.05,1,COD,4,North,No,223.2,8.23,58.73,62,Male,8,1,13,2024
100300,15791,233954,Grocery,54.68,0.15,1,UPI,3,North,No,46.48,6.37,-2.65,28,Male,5,5,31,2025
100301,11733,206461,Electronics,77.47,0.05,1,Debit Card,5,West,No,73.6,6.89,1.94,25,Female,2,0,19,2024
100302,15535,217865,Home,76.74,0.0,1,Credit Card,3,Central,No,76.74,4.75,16.74,36,Female,1,3,16,2025
100303,16390,244232,Beauty,11.8,0.0,1,Credit Card,4,North,No,11.8,2.72,2.59,52,Female,8,6,4,2024
100304,14931,214052,Home,67.12,0.0,4,Credit Card,4,West,No,268.48,9.1,66.07,38,Female,7,2,9,2025
100305,13510,230370,Beauty,10.56,0.0,1,Debit Card,4,Central,No,10.56,4.11,0.64,18,Male,11,3,14,2024
100306,10202,207332,Home,73.51,0.1,1,Debit Card,3,Central,No,66.16,6.83,11.69,20,Female,7,0,14,2025
100307,13255,249383,Electronics,99.55,0.1,1,UPI,4,South,No,89.6,6.83,3.92,68,Female,1,3,4,2024
100308,14218,200327,Electronics,156.68,0.1,1,Credit Card,7,East,No,141.01,8.29,8.63,20,Male,6,0,3,2024
100309,14496,222765,Sports,145.46,0.1,1,UPI,6,East,No,130.91,9.17,30.1,23,Female,12,5,21,2024
100310,10766,205239,Fashion,25.73,0.0,1,Wallet,4,Central,No,25.73,4.65,4.36,39,Male,3,5,30,2024
100311,14389,210078,Toys,6.58,0.0,1,PayPal,6,East,No,6.58,4.64,-2.01,50,Female,12,4,8,2023
100312,12327,207038,Sports,21.29,0.0,1,COD,8,South,No,21.29,4.35,2.04,68,Male,1,5,6,2024
100313,12931,208048,Electronics,189.01,0.05,2,Debit Card,3,North,No,359.12,9.09,34.0,27,Male,6,1,24,2025
100314,17777,228671,Fashion,55.7,0.0,1,UPI,4,Central,No,55.7,7.37,12.12,39,Male,2,6,11,2024
100315,10197,214954,Fashion,19.36,0.0,3,UPI,4,Central,No,58.08,5.64,14.69,18,Male,8,5,9,2025
100316,17125,235065,Beauty,16.45,0.2,1,PayPal,7,West,No,13.16,4.97,0.95,56,Female,12,4,8,2023
100317,11930,245471,Toys,61.88,0.0,2,Credit Card,7,Central,No,123.76,6.41,43.09,60,Male,8,0,25,2025
100318,13582,202779,Electronics,311.23,0.0,1,Credit Card,4,North,No,311.23,9.77,27.58,36,Female,11,1,19,2024
100319,16895,246474,Fashion,42.33,0.0,1,Credit Card,6,East,No,42.33,5.1,9.72,34,Female,7,3,10,2025
100320,16287,213225,Home,79.46,0.0,1,Credit Card,5,West,No,79.46,6.14,16.11,20,Female,3,0,10,2025
100321,10608,240086,Fashion,45.01,0.0,2,Debit Card,4,North,No,90.02,6.82,24.69,58,Male,9,6,7,2025
100322,13272,232541,Beauty,105.2,0.2,2,Credit Card,5,South,No,168.32,9.43,66.31,34,Female,10,6,8,2023
100323,11147,219720,Home,48.55,0.05,1,Credit Card,5,East,No,46.12,5.88,7.03,65,Male,7,0,15,2024
100324,14282,213531,Fashion,144.93,0.05,1,Credit Card,5,Central,Yes,137.68,7.41,40.78,19,Male,2,2,14,2024
100325,13397,205335,Home,31.25,0.15,1,Credit Card,5,East,No,26.56,6.21,1.23,51,Female,11,6,26,2023
100326,12511,209530,Fashion,10.79,0.0,3,UPI,3,North,No,32.37,5.31,6.02,23,Female,2,5,3,2024
100327,17516,224791,Fashion,57.28,0.0,1,Credit Card,5,South,No,57.28,5.49,14.56,50,Male,8,4,23,2024
100328,11794,240270,Fashion,19.22,0.15,3,UPI,6,East,No,49.01,5.69,11.46,48,Female,12,3,7,2023
100329,10659,201649,Beauty,17.4,0.0,1,PayPal,5,South,No,17.4,3.31,4.52,36,Female,3,5,23,2024
100330,12811,213472,Home,182.23,0.1,5,Wallet,5,North,No,820.04,10.09,219.52,69,Female,10,4,11,2024
100331,17098,202862,Fashion,42.63,0.0,1,Credit Card,4,North,No,42.63,5.32,9.6,58,Male,5,5,17,2025
100332,16051,225185,Electronics,54.5,0.0,1,Credit Card,5,East,No,54.5,4.71,1.83,43,Male,8,0,19,2024
100333,16546,227134,Electronics,168.64,0.0,1,Debit Card,7,South,No,168.64,6.37,13.87,22,Male,2,3,15,2024
100334,11369,200917,Electronics,71.73,0.0,5,Credit Card,4,South,No,358.65,8.5,34.54,31,Male,10,2,11,2023
100335,11986,212444,Home,353.02,0.05,1,Debit Card,4,Central,No,335.37,8.0,85.9,35,Male,8,5,10,2024
100336,15630,241121,Fashion,82.83,0.15,2,COD,4,North,No,140.81,8.38,40.9,43,Male,10,3,5,2023
100337,10146,220521,Home,553.17,0.0,1,Wallet,4,West,No,553.17,10.14,144.75,68,Female,9,6,24,2023
100338,13219,238217,Fashion,111.39,0.0,1,COD,4,West,No,111.39,6.42,32.57,58,Female,7,0,8,2024
100339,12911,222066,Beauty,18.8,0.0,3,COD,5,West,No,56.4,6.67,18.71,61,Female,2,1,11,2025
100340,11734,202811,Sports,220.64,0.0,1,COD,6,West,No,220.64,9.1,57.09,27,Female,1,4,31,2025
100341,11843,236189,Home,156.95,0.0,1,Wallet,5,West,No,156.95,6.88,37.07,58,Male,2,3,27,2025
100342,10488,209290,Electronics,291.67,0.1,1,Debit Card,4,West,Yes,262.5,7.03,24.47,37,Male,8,5,10,2024
100343,12976,235489,Electronics,200.49,0.1,2,COD,4,West,No,360.88,8.39,34.92,47,Male,7,3,31,2025
100344,11959,227284,Fashion,61.17,0.1,1,Debit Card,3,North,No,55.05,8.55,10.72,40,Male,4,3,25,2024
100345,15759,224698,Home,127.44,0.0,2,UPI,3,North,No,254.88,8.95,62.42,61,Female,10,2,9,2024
100346,16694,243660,Electronics,359.53,0.0,2,Credit Card,5,South,No,719.06,10.58,75.71,36,Female,7,1,2,2024
100347,12385,219637,Fashion,30.1,0.0,1,Credit Card,3,North,No,30.1,4.22,6.32,48,Male,9,5,14,2024
100348,12919,248024,Grocery,18.7,0.1,1,Credit Card,5,East,No,16.83,5.8,-4.45,61,Female,12,2,25,2024
100349,14736,233556,Electronics,77.57,0.0,1,PayPal,5,South,No,77.57,7.05,2.26,29,Female,1,6,12,2025
100350,11802,216640,Grocery,18.05,0.0,1,Credit Card,3,North,No,18.05,4.08,-2.64,40,Male,9,1,2,2025
100351,16616,204025,Toys,27.81,0.0,1,PayPal,5,South,No,27.81,5.24,5.88,29,Female,3,3,13,2025
100352,16065,231476,Toys,16.27,0.0,1,Debit Card,3,Central,No,16.27,4.32,2.19,42,Male,3,0,4,2024
100353,16294,206741,Toys,8.01,0.0,1,COD,5,South,No,8.01,4.27,-1.07,37,Male,10,1,1,2024
100354,15534,203654,Electronics,288.05,0.0,1,Debit Card,4,West,No,288.05,7.9,26.67,30,Female,11,2,13,2024
100355,14061,246348,Electronics,92.69,0.0,1,Debit Card,4,West,No,92.69,5.92,5.2,20,Male,11,5,16,2024
100356,13369,240428,Electronics,159.09,0.0,1,Credit Card,4,Central,No,159.09,7.28,11.81,44,Male,1,6,21,2024
100357,15730,236019,Electronics,227.77,0.1,1,Debit Card,6,South,No,204.99,9.08,15.52,19,Female,5,0,19,2025
100358,10262,238036,Fashion,59.99,0.0,1,Credit Card,6,North,No,59.99,6.96,14.04,23,Female,2,6,9,2025
100359,15883,244549,Toys,6.08,0.05,1,UPI,4,North,No,5.78,3.6,-1.29,30,Other,6,5,29,2024
100360,16287,229843,Fashion,13.47,0.15,1,UPI,4,North,No,11.45,4.23,-0.22,25,Male,4,0,28,2025
100361,16489,223560,Fashion,51.02,0.0,3,COD,6,East,No,153.06,6.24,47.33,26,Male,3,1,4,2025
100362,10623,246257,Sports,121.9,0.0,2,Credit Card,6,East,No,243.8,7.61,65.53,67,Male,12,0,30,2024
100363,11016,247899,Electronics,78.39,0.05,1,UPI,5,East,No,74.47,6.44,2.5,69,Male,5,2,22,2024
100364,13643,240330,Home,14.44,0.05,1,UPI,6,South,No,13.72,4.45,-0.61,18,Female,5,3,8,2025
100365,14976,215987,Fashion,12.83,0.0,1,COD,6,South,No,12.83,3.98,0.51,29,Female,9,3,28,2023
100366,12049,220810,Toys,47.49,0.0,1,Debit Card,6,South,No,47.49,4.0,15.0,53,Female,6,3,26,2025
100367,17040,220311,Home,157.03,0.1,3,PayPal,4,West,No,423.98,7.45,111.26,39,Female,12,2,20,2023
100368,15423,247159,Sports,259.63,0.0,1,COD,5,Central,Yes,259.63,7.67,70.22,52,Female,8,2,20,2025
100369,16397,234920,Electronics,405.15,0.0,1,Credit Card,6,East,No,405.15,8.54,40.08,41,Male,1,4,10,2025
100370,13723,208738,Grocery,45.23,0.15,1,Credit Card,7,East,No,38.45,4.35,-1.27,52,Female,5,1,13,2025
100371,14548,207888,Fashion,33.41,0.0,1,Debit Card,5,North,No,33.41,5.27,6.42,67,Male,1,6,12,2025
100372,13108,242864,Sports,99.88,0.05,2,Debit Card,6,East,No,189.77,6.93,50.0,58,Female,4,5,26,2025
100373,15279,205474,Grocery,13.1,0.05,1,Credit Card,5,West,No,12.44,5.39,-4.39,67,Female,7,2,31,2024
100374,14090,200488,Home,10.41,0.0,1,Credit Card,5,South,No,10.41,4.26,-1.35,28,Male,5,4,10,2024
100375,17158,224144,Home,13.67,0.0,2,Credit Card,5,East,No,27.34,3.95,3.71,57,Female,8,1,19,2025
100376,12056,205622,Electronics,101.01,0.1,1,UPI,5,South,No,90.91,7.29,3.62,38,Female,1,2,8,2025
100377,17400,231830,Home,104.23,0.0,1,Credit Card,5,East,No,104.23,7.6,21.58,45,Male,6,1,17,2025
100378,13170,236542,Toys,13.07,0.2,1,PayPal,3,North,No,10.46,4.29,-0.11,66,Female,6,5,28,2025
100379,11682,239214,Electronics,302.19,0.05,1,Debit Card,6,East,No,287.08,9.02,25.43,42,Female,3,5,9,2024
100380,16959,227648,Grocery,22.22,0.1,1,Wallet,6,South,No,20.0,4.43,-2.83,69,Male,4,2,17,2024
100381,12255,232697,Sports,179.85,0.1,2,Debit Card,5,West,No,323.73,9.07,88.05,39,Other,5,3,29,2025
100382,11154,225223,Home,506.77,0.2,1,UPI,6,East,No,405.42,10.12,103.4,69,Male,8,5,24,2024
100383,14499,221865,Beauty,22.98,0.0,1,Credit Card,4,South,No,22.98,4.59,5.75,65,Male,8,6,17,2025
100384,16295,208572,Electronics,188.62,0.0,1,Credit Card,6,South,No,188.62,9.83,12.8,24,Female,7,2,16,2025
100385,16197,240601,Fashion,23.1,0.0,1,UPI,5,North,No,23.1,5.96,2.13,57,Male,11,3,9,2023
100386,13191,243026,Fashion,25.48,0.0,2,COD,4,North,No,50.96,4.87,12.97,42,Female,6,1,25,2024
100387,11696,223501,Home,61.52,0.0,1,COD,4,North,No,61.52,6.74,10.49,29,Male,4,0,22,2024
100388,13991,226866,Grocery,7.57,0.0,4,Credit Card,4,Central,No,30.28,5.62,-3.2,33,Male,1,5,20,2024
100389,14723,212416,Home,20.25,0.15,1,Debit Card,4,South,No,17.21,4.89,-0.07,35,Other,9,0,1,2025
100390,14682,225775,Beauty,27.59,0.0,3,Credit Card,5,South,No,82.77,7.02,30.23,35,Male,1,4,24,2025
100391,11648,229080,Electronics,322.81,0.15,1,UPI,5,North,No,274.39,10.65,22.28,47,Male,4,5,13,2024
100392,15539,204887,Sports,70.95,0.0,1,Credit Card,5,West,No,70.95,5.23,16.06,29,Male,11,2,13,2024
100393,11445,219374,Beauty,5.07,0.0,1,Credit Card,6,West,No,5.07,1.72,0.56,48,Male,12,2,6,2023
100394,14199,216605,Home,22.88,0.0,1,Wallet,5,East,Yes,22.88,3.63,2.78,24,Female,9,4,6,2024
100395,13923,215684,Grocery,11.37,0.0,1,Credit Card,5,South,No,11.37,5.23,-4.32,42,Female,2,0,19,2024
100396,10253,224002,Grocery,1.49,0.05,2,COD,3,Central,No,2.83,2.44,-2.21,37,Female,7,0,22,2024
100397,17394,226015,Sports,136.87,0.0,2,Wallet,6,West,No,273.74,9.52,72.6,36,Male,12,3,26,2024
100398,13183,222972,Grocery,67.88,0.0,4,Wallet,3,North,No,271.52,10.2,11.52,21,Female,6,2,18,2025
100399,12557,200617,Beauty,25.29,0.3,3,Credit Card,4,South,No,53.11,7.43,16.47,41,Female,9,5,7,2024
100400,15592,246404,Toys,27.28,0.2,1,Debit Card,5,East,No,21.82,4.42,4.31,34,Female,4,6,6,2025
100401,10098,235338,Home,86.09,0.0,1,Debit Card,4,Central,No,86.09,6.8,17.31,26,Female,1,1,7,2025
100402,12200,206309,Electronics,407.78,0.0,1,Credit Card,5,East,No,407.78,8.52,40.41,28,Female,6,3,12,2025
100403,15980,219139,Grocery,14.89,0.0,1,Debit Card,3,North,No,14.89,2.72,-1.53,21,Male,9,6,15,2024
100404,12961,202790,Electronics,614.78,0.0,2,PayPal,4,North,No,1229.56,9.78,137.77,33,Male,11,1,5,2024
100405,16015,207826,Fashion,66.09,0.05,1,COD,4,Central,No,62.79,5.42,16.56,55,Male,7,2,23,2025
100406,14973,212134,Electronics,499.31,0.05,1,Debit Card,5,East,No,474.34,7.97,48.95,60,Male,11,3,30,2023
100407,14433,219693,Fashion,44.99,0.0,1,UPI,7,South,No,44.99,6.17,9.58,67,Female,3,1,19,2024
100408,13777,204054,Fashion,37.58,0.2,1,Credit Card,5,South,No,30.06,4.88,5.64,35,Female,11,2,13,2024
100409,12869,216090,Beauty,18.04,0.0,1,Credit Card,5,North,No,18.04,4.68,3.44,33,Male,4,2,9,2025
100410,13234,223808,Grocery,7.55,0.15,1,PayPal,4,West,No,6.42,3.19,-2.68,32,Female,11,6,17,2024
100411,13791,240449,Electronics,150.52,0.05,1,Credit Card,5,West,No,142.99,7.03,10.13,55,Male,11,6,24,2024
100412,10956,215569,Toys,2.67,0.0,2,UPI,5,North,No,5.34,3.02,-0.88,64,Male,10,6,22,2023
100413,15800,232227,Electronics,411.4,0.0,1,UPI,4,North,No,411.4,9.03,40.34,29,Male,2,2,26,2025
100414,14067,206508,Electronics,801.48,0.05,1,Debit Card,8,North,No,761.41,10.19,81.18,29,Female,2,5,1,2025
100415,10160,216608,Beauty,68.32,0.0,1,Wallet,3,North,Yes,68.32,6.16,24.58,69,Male,12,2,4,2024
100416,15699,223523,Toys,19.09,0.0,1,UPI,6,East,No,19.09,5.18,2.46,42,Female,4,3,18,2024
100417,16944,210433,Electronics,82.13,0.0,2,PayPal,5,East,No,164.26,9.29,10.42,34,Female,10,1,31,2023
100418,14493,231939,Fashion,108.7,0.15,1,Credit Card,5,West,No,92.4,6.44,25.9,57,Female,10,1,31,2023
100419,11300,245112,Electronics,497.63,0.05,1,Debit Card,4,South,No,472.75,10.23,46.5,31,Female,6,3,20,2024
100420,14911,224520,Grocery,4.81,0.05,1,COD,3,North,No,4.57,0.29,0.08,19,Male,7,5,12,2025
100421,13987,211888,Fashion,85.01,0.0,1,UPI,6,East,No,85.01,5.36,24.39,68,Female,5,6,25,2025
100422,11527,230932,Home,94.09,0.0,1,Debit Card,3,Central,No,94.09,6.62,19.73,36,Female,3,4,15,2024
100423,16015,219734,Grocery,29.78,0.0,3,Debit Card,3,North,No,89.34,7.17,-0.02,31,Female,12,4,13,2024
100424,15511,203827,Beauty,9.97,0.2,2,Debit Card,3,Central,No,15.95,3.6,3.58,62,Male,11,1,19,2024
100425,15254,216257,Grocery,22.25,0.05,1,Credit Card,4,Central,No,21.14,4.43,-2.74,28,Male,9,5,7,2024
100426,11218,232194,Grocery,17.39,0.0,1,Debit Card,6,South,No,17.39,5.43,-4.04,61,Female,12,1,31,2024
100427,14496,231318,Home,11.92,0.2,3,COD,9,East,Yes,28.61,4.31,3.7,54,Female,9,5,7,2024
100428,14735,216793,Beauty,23.3,0.1,3,Debit Card,5,South,No,62.91,6.41,21.9,65,Female,11,4,8,2024
100429,13104,234684,Fashion,66.81,0.15,3,COD,5,West,No,170.37,6.93,52.7,57,Female,3,4,29,2024
100430,12735,228014,Grocery,3.24,0.0,1,Credit Card,5,South,No,3.24,3.02,-2.76,62,Male,12,6,8,2024
100431,14555,202859,Fashion,42.32,0.15,1,Credit Card,5,South,No,35.97,6.26,6.33,45,Male,4,5,5,2025
100432,10954,239840,Toys,9.13,0.0,1,Debit Card,4,South,No,9.13,3.36,0.29,19,Female,12,0,30,2024
100433,14565,231856,Fashion,63.59,0.1,1,Debit Card,5,West,No,57.23,8.05,11.98,52,Female,5,3,22,2025
100434,13446,248291,Fashion,43.19,0.05,1,PayPal,5,East,No,41.03,5.75,8.61,57,Female,10,4,13,2023
100435,11045,234819,Electronics,365.71,0.2,2,COD,4,West,Yes,585.14,8.88,61.34,39,Male,8,5,16,2025
100436,16893,220085,Beauty,4.84,0.0,2,Credit Card,4,South,No,9.68,4.6,-0.24,58,Female,3,1,18,2025
100437,11693,208214,Fashion,12.29,0.0,1,UPI,4,South,No,12.29,2.83,1.47,30,Female,11,2,13,2024
100438,16181,235736,Electronics,311.03,0.05,2,Credit Card,4,North,No,590.96,10.05,60.87,64,Male,3,5,16,2024
100439,16373,241704,Fashion,14.83,0.3,1,UPI,4,South,No,10.38,4.19,-0.56,62,Male,9,5,6,2025
100440,13436,200601,Fashion,38.95,0.0,1,UPI,5,West,No,38.95,4.31,9.32,52,Male,3,6,3,2024
100441,10562,224318,Home,164.22,0.0,1,Debit Card,4,Central,No,164.22,8.05,37.93,28,Female,5,1,28,2024
100442,12485,215451,Home,228.5,0.0,4,Credit Card,6,West,No,914.0,10.29,245.63,25,Female,3,1,12,2024
100443,15895,246025,Electronics,100.16,0.05,1,Debit Card,6,East,No,95.15,8.55,2.87,23,Female,7,4,5,2024
100444,13354,205274,Beauty,36.18,0.05,5,UPI,7,East,No,171.86,6.05,71.29,47,Female,5,1,20,2025
100445,16170,218226,Toys,10.88,0.2,4,PayPal,3,North,No,34.82,4.1,9.83,26,Female,12,1,26,2023
100446,10225,243634,Beauty,30.83,0.1,2,PayPal,5,North,No,55.49,5.86,19.11,18,Female,1,1,2,2024
100447,17444,230926,Grocery,3.07,0.05,1,COD,5,East,No,2.92,0.88,-0.65,39,Female,10,5,28,2023
100448,14893,245136,Electronics,285.29,0.0,1,Credit Card,3,North,No,285.29,9.7,24.53,65,Female,8,1,19,2025
100449,17776,219046,Toys,37.74,0.1,1,UPI,4,North,No,33.97,4.7,8.89,54,Male,3,5,1,2025
100450,16427,208674,Home,24.82,0.0,1,Credit Card,5,South,No,24.82,5.46,1.49,62,Male,3,1,26,2024
100451,17022,219023,Beauty,46.08,0.15,3,Credit Card,6,North,No,117.5,6.37,46.5,37,Female,10,1,15,2024
100452,10959,221910,Home,89.38,0.05,1,Debit Card,5,South,No,84.91,6.28,17.49,38,Female,1,4,17,2025
100453,15600,248230,Fashion,90.21,0.05,2,Credit Card,4,North,No,171.4,7.43,52.56,34,Female,1,5,25,2025
